cache misses;cache references;branch instructions;branch misses;cache miss rate;branch miss rate
2288895;5803881;9970102;515668;0.3943731789125242;0.05172143675159993
2308558;6189667;8631636;533818;0.3729696605649383;0.06184435951655051
2082244;5077589;7098634;466068;0.4100851801908347;0.06565601212853064
2139886;5443843;11505164;471711;0.39308370943100307;0.040999937071735784
2342373;6354659;14334425;655878;0.3686071904094303;0.04575544537014913
2137875;5401784;8333103;486360;0.3957720264268249;0.05836481320343694
2344538;5856942;10503718;518614;0.4003007029948393;0.049374326309979
2231388;5426574;10571792;483245;0.411196456548828;0.045710793401913315
2333156;6115061;11222975;505325;0.381542555340004;0.04502594009164237
2058177;5325458;7029513;463649;0.3864788718641664;0.06595748524826685
2172590;5480764;11168944;471396;0.39640276428614696;0.04220595966816559
2284132;5659079;8359952;472282;0.40362256826596693;0.05649338656489894
2404618;6788204;14406488;682009;0.3542347872868877;0.04734040662790265
2091151;5532881;7896298;497575;0.37794975167548334;0.06301370591636739
2127080;5447005;8558423;478059;0.39050450660500585;0.05585830473674881
2315052;6103677;9980836;522497;0.3792880914242349;0.05235002358519868
2407850;6170972;9123884;527008;0.39018974644513055;0.05776136566400888
2124142;5343040;9319687;471611;0.3975530783973169;0.050603738086912146
2096065;5321088;8052339;462568;0.393916620059657;0.057445172141908085
2075988;5456954;8557168;474029;0.38042981487474514;0.05539554675098116
2255635;5978401;8341204;496057;0.37729737433136384;0.0594706711405212
2221607;6002151;18322696;636894;0.3701351398856843;0.03475984101902908
2227067;6063838;8787703;496823;0.3672702008200087;0.056536161952674094
2185525;5351104;8832162;481747;0.40842506518281085;0.05454462905005592
2332427;6359325;9311875;512963;0.3667727313826546;0.05508697228001879
2175142;5672913;9073078;481807;0.38342594007699393;0.05310292714335752
2068411;5380617;8949855;444048;0.38441892444676884;0.049615105496122566
2154409;6282576;9704389;506901;0.3429180960166658;0.05223420042209767
2129967;5341053;8055494;473335;0.3987915866028665;0.05875927658812731
2364284;6576087;16527430;663783;0.35952748192047945;0.04016250560431961
2091698;5567344;10094787;479410;0.37570841679623174;0.047490848494376355
2162701;5869316;10755319;504334;0.36847581558055487;0.04689158917555118
2392665;6013904;10997581;530306;0.3978555361043342;0.048220240432873374
2136903;5507278;7338212;488330;0.38801436934906863;0.06654618318467768
2186842;5281168;7029480;452063;0.41408302102868155;0.06430959331273436
2207425;6205465;10776835;493675;0.3557227379414758;0.04580890400567514
2104017;5278677;8716122;456239;0.398587941637649;0.05234426502979192
2213819;5803747;10998488;493577;0.38144650343993286;0.04487680488445321
2276434;6287921;16383676;639919;0.36203285632882476;0.039058328546047905
2070221;5253829;10818724;463817;0.3940404227088472;0.042871691707820625
2233084;6035939;8228093;510323;0.3699646401330431;0.062022026245935724
2186028;5605795;7990369;448366;0.38995860533608523;0.056113303403134446
2217272;6283819;9300456;503508;0.3528542117460735;0.054137990653361515
2198838;5671432;11048813;480552;0.38770419886899815;0.04349354088986754
2199648;5588816;9469137;473002;0.393580321842766;0.049951964999555926
2199503;5496306;7656307;477825;0.400178410736229;0.06240933128726421
2530665;6579562;16384458;676646;0.3846251467802872;0.04129803988633619
2251969;6222587;11287721;511390;0.3619023727591113;0.04530498229004774
2111964;5273765;7198095;462546;0.4004660806842929;0.06425950199323571
2389934;6068482;8631151;505695;0.3938273195833818;0.058589520679223434
2053537;5107915;7144002;442999;0.4020303783441972;0.06200992104985413
2081555;5415002;7395147;463174;0.38440521351608;0.06263215592604177
2527047;6508340;11063739;555447;0.38827827064965875;0.05020427542623701
2093866;4915116;7967927;451147;0.42600540862107833;0.0566203731535191
2064142;5335949;9948312;456442;0.386836905675073;0.045881351529787166
2195509;6183250;14120502;629918;0.3550736263291958;0.04461017037496259
2200251;5597368;10019572;499969;0.39308671504178394;0.04989923721292686
2445403;6398642;9119330;523313;0.3821753115739246;0.05738502718949747
2262299;5741945;7653828;477834;0.3939952402887872;0.06243072094120746
2035284;5473111;11015276;469676;0.37186967339050864;0.042638604788477384
2154550;5416068;7297347;494578;0.39780704378157733;0.06777504208036153
7724252;23148391;38143662;1976923;0.3336841856524715;0.051828348311182076
2434685;6117177;8171173;532470;0.39800793732141476;0.06516445068535448
2452935;6839772;14626865;660602;0.3586281823429202;0.04516360819628813
2128857;5851690;9500778;488212;0.3638020811081927;0.05138652855587195
2194575;5225145;7085699;458565;0.420002698489707;0.06471697428863404
2292722;5911841;8922699;519210;0.38781861690799874;0.058189792124557826
2541493;6257741;9300562;529897;0.40613585637372973;0.0569747290540077
2222440;5639156;7651786;488349;0.39410862192852975;0.06382157054575233
2358518;6014668;8872507;533208;0.39212771178725075;0.060096655883168086
2200357;5430993;8053437;477769;0.4051481929731819;0.059324857200720636
2284713;6224316;7984954;515181;0.3670625013254468;0.06451896905104275
2553151;6964093;17420436;694290;0.36661644237088736;0.039854915227150456
2249797;5376214;7058403;474670;0.41847236735740057;0.06724892302125565
2272221;5900617;8175667;501165;0.3850819329571806;0.061299585709643015
2251169;5617303;10952719;500588;0.4007561991938124;0.0457044501917743
2050467;5585226;8351306;468398;0.3671233715520196;0.05608679648428641
2337721;5677714;11774289;498382;0.41173630795774496;0.042327991099929685
2289868;5936662;7827173;509250;0.38571641774451704;0.06506180456213245
2049111;5430459;6945175;462862;0.3773366118775595;0.06664511693369858
2353554;6180678;13183451;620413;0.3807922043503965;0.04705998452150351
2662426;8435286;35495146;1016396;0.315629606393903;0.028634788542636225
2471461;6359238;8567016;533996;0.3886410604540984;0.062331621652159865
2286986;5752554;7874620;489124;0.39756010982252404;0.06211398137306943
2103729;5727432;7503682;495219;0.36730754725678105;0.0659967999710009
2081567;5501259;7677373;461257;0.37838011262512816;0.060080056029581996
2236001;5770878;9749827;518059;0.3874628782656643;0.05313519921943231
2378232;5796780;7849086;505588;0.41026776934781034;0.06441361452785713
2202421;5512632;8230734;493744;0.3995225873956397;0.05998784555545107
2428991;6814593;15014806;687286;0.35643962889639924;0.04577388479078584
2113339;5429093;8473937;464250;0.3892618896010807;0.054785632699417046
2642966;9425787;30685670;1503571;0.2803973822026744;0.04899912565050722
2649275;6679442;10696132;565645;0.3966311856589218;0.05288313569802616
2157046;5668356;8767285;500739;0.3805417302653538;0.057114488692907785
2224836;5737450;9706077;493095;0.38777435968940904;0.050802708447501496
2293673;5833886;9529801;505116;0.3931638362491142;0.05300383502236825
2562845;7872465;12738840;672223;0.3255454295446217;0.05276956143573512
2643565;7845219;19307769;746444;0.33696509938090957;0.038660292652144324
2354046;6269157;8306961;513933;0.3754964184179787;0.0618677516362482
2379850;6254644;11991229;556806;0.3804932782745109;0.04643443970588836
3030078;8818407;22770299;714493;0.34360831837314837;0.03137828800579211
2172728;5579545;9184748;490787;0.38940953070546075;0.05343499897874172
2329573;5854569;8699293;499481;0.3979068313995445;0.05741627509270006
2490533;6367845;11244452;552532;0.3911108075023811;0.04913818832611851
2226991;7466088;26162655;2071502;0.2982808399793841;0.07917782044673982
2470489;6406810;12275845;591915;0.3856035999194607;0.04821786198831934
2678907;9664536;16475872;562828;0.2771894067133694;0.03416074123421207
2519598;6098117;10811418;523180;0.413176395270868;0.048391432095216375
2314893;6305300;9541621;523459;0.36713447417252154;0.05486059444197165
2432345;6169462;8294703;529253;0.3942556093221743;0.06380614230551715
2097810;5179482;7096295;447929;0.405023127795405;0.063121530319695
2198584;5732619;7397002;482720;0.3835217376211466;0.06525887109399187
2055759;5217597;7127977;451929;0.3940049413551871;0.06340214060735605
2109704;5705342;8441084;463905;0.36977695640331465;0.05495798880807252
2562083;6605313;16221587;695911;0.3878821488096022;0.04290030315776132
2070159;5630714;10153807;483984;0.3676547947560469;0.04766527470927899
2256271;5761903;7716357;498726;0.3915843428811627;0.06463231289065552
2254829;5693796;7536186;477052;0.3960150662229556;0.06330151617807735
2225926;5923738;7319214;504266;0.3757637491732416;0.06889619568439999
2150515;5409590;7189439;476592;0.397537521327864;0.06629056870779486
2244357;5813530;8833292;509031;0.3860575244300795;0.05762642059155296
2097813;5571342;6706189;468793;0.3765363892577408;0.06990453147085476
2254318;5676004;7369115;493627;0.3971663867749212;0.06698592707536793
2268958;5515433;7840387;470297;0.4113834761477476;0.059983901304871814
2095170;5650124;7311905;481591;0.37081841035701163;0.0658639574775657
2336922;6022973;11506625;520528;0.3880014072784321;0.04523724376174595
2176491;5945462;9139895;501819;0.366076008895524;0.05490424124128341
2056944;5018259;6637247;421274;0.40989195655305954;0.06347119521090597
2279922;5717425;10566644;488756;0.3987672772270734;0.046254610262255455
2000642;5334386;10314350;449307;0.375046350226624;0.043561348994362224
2019882;5397919;7137470;463369;0.37419642643766976;0.06492062313396764
2399982;7081952;15330458;683962;0.33888707520186523;0.044614583595610775
2060521;4864996;6587782;449879;0.4235401221295968;0.06828990394642688
2948202;7540716;10480820;637622;0.39097109611341946;0.06083703374354297
2233981;5772200;7877578;470963;0.38702418488617857;0.059785253792472765
2044472;5399895;9869728;458056;0.3786132878509675;0.0464101948908825
2283090;5746855;7969599;495423;0.39727642336547553;0.0621641063747373
2272086;5827752;11734525;510398;0.38987348809626765;0.04349541204266896
2408014;5893493;10720919;529690;0.4085885908407798;0.04940714504045782
2134654;5102678;6290520;444143;0.41833993836177785;0.07060513280301152
2346225;6312308;17109296;649730;0.3716905132005599;0.03797526210312803
2072257;5367105;7793049;493252;0.38610330895333705;0.0632938404467879
2202662;5895093;9835625;499280;0.37364329960528186;0.05076240706614984
2361109;5961076;8554601;502414;0.39608771973381984;0.058730266905493315
2026826;5157511;8327623;456022;0.3929852985286895;0.05476016385467978
2392435;6228494;8992919;541469;0.38411131165896606;0.06021059458002457
7461268;22985681;37173304;1944487;0.3246050443317298;0.052308694432972654
2148721;5386997;8543615;473292;0.39887176473274444;0.05539715916506069
2611946;7025342;15539511;726256;0.3717891598729286;0.04673609098767651
2180075;5251990;7235740;480812;0.4150950401657277;0.06644959603302496
2267220;5865414;7525444;502904;0.386540489725022;0.06682715332145187
2226867;5458283;7250449;471905;0.40797939571839714;0.0650863139648317
2249438;5604793;7300159;483336;0.40134185151886964;0.06620896887314372
2458493;6268205;8536736;526715;0.39221643197693756;0.061699811262758975
2509276;6505588;10839641;575079;0.3857108688714994;0.05305332529001652
2261800;5725320;7857731;490071;0.3950521542900659;0.06236800419866753
2034823;5236087;10682355;461996;0.3886152006259636;0.04324851589373317
2497847;7142854;18708401;750607;0.3496987338674429;0.040121387177878005
2116267;5399322;6842576;457922;0.39195050786006097;0.06692245727340113
2503461;6804287;19446573;603732;0.3679240749251171;0.03104567575993981
2250165;5798201;8578862;489130;0.3880798544238118;0.05701572073312288
2009758;5175225;10292846;436207;0.38834214937514794;0.042379629501888984
2185439;5994038;8121657;503625;0.3646021263128462;0.0620101292137799
2324420;5873287;9665547;493977;0.3957613513523177;0.051106988564640986
2115492;5868015;8583592;481769;0.36051237087839755;0.05612673575351671
2331996;6545035;14791567;666886;0.35630000450723337;0.045085554491961534
1955262;5386858;7880629;460412;0.3629689143467305;0.058423255301067976
2343342;6123476;10677074;543556;0.3826816664260626;0.05090870401385249
2176354;5606954;10189670;480769;0.3881526404532657;0.047181999024502264
2221200;5745562;9548004;508298;0.38659403553560123;0.05323604807873981
2234876;5729405;9078945;520338;0.3900712203099624;0.0573126062554625
2258671;6016930;8204181;497232;0.375385952636976;0.06060714652687453
2193361;5546832;9034582;485672;0.39542589355509594;0.05375699728000698
2009859;4927486;8202594;453611;0.407887308051205;0.05530092065997659
2575958;7003359;14964141;715666;0.3678175001452874;0.047825398063276736
2100462;5231727;7322274;447637;0.40148539860738147;0.061133604123527745
2442842;6885962;13656758;769126;0.35475682264874536;0.0563183443684072
2027882;5425261;8487298;461810;0.3737851506130304;0.05441189881632529
1996486;5367590;10664083;468292;0.3719520306133665;0.04391301155476753
2347445;6237040;8904263;498675;0.37637164424149916;0.056004073554431176
1984904;5055737;7837746;440687;0.39260428301551287;0.056226241575065075
2153185;5259432;7069569;465986;0.40939496888637406;0.06591434357596623
2515382;8299888;23749313;1072049;0.30306216180266526;0.045140211003156176
2125499;5429694;9118481;499726;0.39145834000958435;0.0548036454756006
2515678;6527844;12287589;551856;0.3853765500523603;0.044911658422168904
2073090;5315808;11853451;478447;0.3899858685641016;0.040363519451002076
2054861;5336162;7339338;455320;0.3850821995284251;0.062038292826955235
2473569;6331744;9255329;533477;0.3906615618066681;0.05763998232801881
2335536;5915847;8321366;505478;0.394793171628678;0.06074459409669038
2408764;6279806;7973349;514531;0.3835729957263011;0.0645313531365553
1963316;5180513;11036998;453615;0.37898100053025635;0.041099491002897705
2289798;6457473;14708483;659203;0.3545966045851063;0.044817878227142796
2180789;5673662;7331059;469280;0.3843706234174683;0.0640125799014849
2284946;5958177;7962713;500793;0.3834975026757345;0.06289225795278569
2240159;5739847;8169763;483147;0.3902820057747184;0.05913843522755801
2085604;5420106;8372879;470678;0.38479026055947985;0.05621459476483537
2161133;5802954;7797055;495272;0.37241946084701;0.06352039327669229
2029102;5330430;9771273;445672;0.3806638488827355;0.045610433768455756
2004995;5420992;6944085;460181;0.36985758326151374;0.06626949410901509
2643598;8058500;19761402;760734;0.3280508779549544;0.0384959528681214
1942278;5144210;7170364;451959;0.37756584587332165;0.0630315281065229
2256342;5922984;8548423;544368;0.3809468335555186;0.0636805174474871
2166790;5972213;9383857;485186;0.36281190908629685;0.05170432584384012
2199444;5842028;9937610;503435;0.37648638452263494;0.05065956502619845
2200372;5651371;7464694;472144;0.3893518935493706;0.06325028192716273
2185936;6118109;9382886;527434;0.35728948274703837;0.05621234234328329
2236557;5983435;8256006;503488;0.37379147596656437;0.06098445180393522
2062899;5383981;9274063;462811;0.3831549554131042;0.049903801602382905
2618529;7142687;16406894;702534;0.36660279247851685;0.04281943919428016
2485484;6207173;8989256;514117;0.4004212545711228;0.05719238611070816
2315857;5673593;9906986;503170;0.40818172893261817;0.05078941264275533
2134824;5488047;8438249;467690;0.38899521086462996;0.055425005827630824
2170608;5821573;7841323;474458;0.37285592742717477;0.06050739141851445
2167800;5293812;6676916;449251;0.4094969749586876;0.06728420725975885
2212327;5673433;7459645;477495;0.3899450297553527;0.0640104187263603
2117123;4850130;6976079;456661;0.4365085059575723;0.06546098460180855
2319324;6799901;15424622;696819;0.34108202457653425;0.04517575860205845
1922538;4832753;7008895;441582;0.3978142479038345;0.06300308393833835
2202682;5670420;7211380;484371;0.3884512963766352;0.06716758789579803
2269364;5550680;7595990;484235;0.4088443217767913;0.06374876744176862
2181381;5565806;7439415;469842;0.3919254461977295;0.06315577232887264
2014387;4981713;7318460;460268;0.40435629270493906;0.06289137332170976
1960592;4878129;7760388;427735;0.4019147505119278;0.05511773380403145
2133682;5571419;7856786;474224;0.3829692220240481;0.060358523192562456
2167724;5367254;9003120;479968;0.4038795257314075;0.05331129652831463
2455401;6882298;15123593;683843;0.3567705147321433;0.045216966629556876
2119449;5476573;8314151;461690;0.38700278440550323;0.05553062483469449
2370110;6109488;7941784;508373;0.38793921847460866;0.0640124435517259
2111659;6022562;10708074;493786;0.350624700916321;0.04611342805438214
2113756;5385922;7482807;459296;0.3924594526248245;0.06138017457887127
2383439;6103971;10121355;511843;0.3904735130622344;0.05057060047790044
2224768;6031392;9051794;597878;0.3688647662098567;0.06605077402335935
2259030;5901781;8754447;500401;0.3827708957685824;0.05715963555436454
2391454;6676996;14637712;682429;0.35816316199680215;0.04662128890088833
1980081;5351042;10524210;433143;0.370036527465118;0.04115681842152523
2436849;6183654;10396013;518163;0.3940791318531082;0.049842473263548244
2162069;5543095;7526388;469876;0.3900472569927089;0.062430477939750116
2149510;5398777;9426541;478061;0.39814758046127857;0.05071436065466644
2039020;5258804;12183739;455032;0.3877345495287522;0.03734748421646261
2004019;4825792;6363548;429435;0.41527256044189226;0.06748357991485253
2425925;6098998;10689060;548699;0.3977579595861484;0.05133276452747014
2050707;5373026;7292470;458735;0.38166705316519967;0.06290529820486063
3172650;10727342;54859162;1161140;0.29575359860811745;0.02116583552625175
2551622;6390491;10833630;553691;0.3992841864576603;0.05110853887385853
2328622;5965693;7873112;487105;0.3903355402297772;0.06186943612640084
2221769;5807391;11237822;478384;0.3825761000077315;0.042569102803016456
2152961;5736932;10884156;493712;0.37528089926811053;0.04536061408895646
2260988;6289744;9899182;498991;0.35947218201567505;0.050407296279631995
2069871;5265881;6977093;476190;0.3930721184166524;0.06825048770311647
2067614;5044400;9405258;457541;0.4098830386170803;0.04864736299631547
2463136;6732733;14702064;677859;0.36584489537903847;0.046106383430244896
2145402;5235463;9938803;473595;0.40978266869615926;0.047651110500932556
2306315;6052543;9378213;493870;0.38104892439425875;0.05266141854530282
2093168;5379109;10225448;472948;0.3891291290063094;0.04625205663360667
2069519;5275261;11661802;477166;0.39230646597391106;0.04091700407878645
2322422;6152895;7787313;505351;0.3774519149115985;0.06489414256239603
1991370;5232218;7336445;440727;0.3805976738736803;0.060073646023380535
2220683;5641629;8956858;477064;0.39362443010697795;0.053262427516434896
2356742;6679520;15089227;673075;0.3528310417515031;0.044606327414916616
2019441;4973815;8058281;434701;0.40601449792563654;0.05394463161560139
2519680;6343418;9344748;540376;0.3972117240263845;0.057826706509367616
2209951;5574643;7784869;482000;0.39642915250357735;0.06191497891615132
2158669;5576165;7668523;488561;0.38712430496586814;0.06370992171504213
2080649;5365180;10493335;481216;0.3878060009170242;0.04585920491435754
2113008;5386105;7796244;459362;0.39230724243214715;0.0589209367998231
2334408;5882448;9034256;495669;0.3968429470179762;0.05486550303644262
1980966;4946506;8873016;457263;0.40047783223147815;0.05153411196373364
2331835;6371817;15434844;658613;0.36596076127107857;0.0426705316879134
2239625;5734844;10488145;513808;0.3905293674945648;0.04898940661098793
2307622;5789385;10001046;513833;0.39859536030165554;0.05137792586895411
2364517;6050372;7810639;489359;0.39080522652160893;0.0626528764163854
4791375;13141558;23304228;1016737;0.36459718094308147;0.043628864255876657
2164424;5662141;7429439;472639;0.38226246926736723;0.06361705103171317
2241087;5516901;9409503;494964;0.406222080113455;0.05260256572530983
2322543;6115822;8457390;493852;0.3797597444791559;0.058392955746394574
2632761;7056623;18495539;699396;0.3730907829424925;0.037814307547349664
2645272;6972007;12642956;575277;0.3794132736814521;0.04550177980529237
2312448;5897603;7955922;505164;0.39209963776808987;0.06349534346867654
2454030;5241021;8984439;593939;0.4682351015193414;0.0661075221279815
2415587;6490651;10208592;592474;0.37216405565481797;0.058036798806338816
2616418;6542446;9314526;542605;0.39991434396248743;0.05825363523597443
2117607;5430744;8577189;466116;0.38992944613113784;0.05434367833097767
2109720;5617701;10382690;470942;0.37554864525541676;0.04535838015003819
2056106;5637285;7803069;464255;0.364733377858313;0.0594964622253116
2513617;6740092;17680070;688230;0.3729351172061153;0.038926882076824355
2486802;8335039;28397782;715526;0.2983551726632593;0.02519654527948697
2276052;5754392;8236443;488206;0.395533012001963;0.059273888012094544
2058819;5354457;6667342;459017;0.3845056557555696;0.06884557594315696
2159974;5521230;7871184;468324;0.3912124653383395;0.05949854558094437
2093799;5288456;6903379;447509;0.3959187709985674;0.06482463153189184
2278002;5884512;8491582;497641;0.38711825211674306;0.05860403868207361
2162517;5403494;8624558;471195;0.40020716225464487;0.054634104147714004
2395374;6388534;12959323;596833;0.3749489319458893;0.04605433478276604
1972243;5128058;7173177;446712;0.3845984191286448;0.0622753349039066
2286288;6117157;11243728;646103;0.3737500933848845;0.057463414269715525
2303479;6037380;8441568;491611;0.38153619616456147;0.0582369294424922
2135417;5466149;10156869;483195;0.3906620547665276;0.0475732235987291
2342941;6250561;9201708;518957;0.374836914638542;0.05639789917263186
2164920;5545080;7576053;472203;0.3904217793070614;0.06232836544306118
2108096;5192492;7479063;447029;0.405989262958903;0.05977072261592127
2149487;5942401;8165653;480209;0.36172028780959076;0.05880840148362905
2372335;6872540;15795615;673348;0.3451904245009851;0.042628792864348744
2118836;5398802;7766385;470626;0.39246410592572206;0.06059781996385706
2384821;6871808;10746779;543130;0.34704418400514103;0.0505388637842092
2107129;5417236;7236535;462748;0.38896754728795274;0.06394607363883406
2250096;5574047;6999875;479873;0.4036736683418708;0.06855450990196253
2323808;5893492;8946633;508886;0.3943006964292138;0.056880169332977
2092531;5194864;7950367;446945;0.40280765771731464;0.05621690168516749
2260560;6199297;8431701;495673;0.3646477979680599;0.05878683316687819
2178037;5674879;8105173;493872;0.38380324937324656;0.06093293752027255
2262604;6009389;10026783;533481;0.3765114889383929;0.05320559944301178
2680347;7032670;9900108;570061;0.38112793576266196;0.05758129103238065
2154991;5450423;7131586;445989;0.39538050532958635;0.06253714110718149
2141368;5462129;7650565;464791;0.39203907487355205;0.060752506514224765
2228685;5421990;8551169;472526;0.41104557551747606;0.055258643584286546
2223886;5745105;8354649;472056;0.38709231598029975;0.05650219416758263
2335156;6183307;8014275;499171;0.3776548697970196;0.06228523478418198
1999276;5217762;8843157;437901;0.383167342626973;0.0495186277932191
2153267;6395721;14429813;638046;0.33667306625789334;0.04421720503238677
2077952;5102373;7600347;460879;0.40725207663179464;0.06063920502577053
2508458;6527581;9825006;557601;0.3842860012001383;0.056753247784276165
2497998;7044351;12757252;759821;0.3546100982191262;0.05955992716926811
2149260;5230185;8726902;463312;0.4109338388603845;0.053090088556053454
2166948;5495704;9595260;471718;0.3942985284505861;0.04916156518947897
2025465;5251768;7704848;450167;0.385672977176448;0.05842646084646965
2148228;5858263;9880825;461879;0.36670050491075595;0.04674498333894184
