start time;end time;cache misses;cache references;branch instructions;branch misses;cache miss rate;branch miss rate
1687081466379;1687081466479;2286078;7891659;35694022;831632;0.2896828157425454;0.023298915431833375
1687081466652;1687081466752;658607;1788804;1708990;141860;0.36818287526190685;0.08300809249907841
1687081466905;1687081467005;745268;1820193;1361031;115935;0.4094444929740967;0.08518174824820302
1687081467120;1687081467220;925378;2252328;4822125;192283;0.4108540141577958;0.03987515877336237
1687081467339;1687081467439;983494;2381187;2320847;169782;0.4130267803410652;0.07315518860140285
1687081467553;1687081467653;1549629;5933710;4782345;393349;0.2611568479079699;0.08225023497886497
1687081467780;1687081467880;1470576;4459837;3546121;285972;0.32973761148669783;0.08064361029981774
1687081468003;1687081468103;988779;2763748;2466175;189718;0.35776742307909404;0.07692803633156609
1687081468225;1687081468325;4244747;17308155;81502414;2127154;0.24524549265938514;0.026099276028805723
1687081468454;1687081468554;632892;1778524;2131406;132746;0.35585238096309074;0.06228095444978573
1687081468726;1687081468826;592387;1444947;1193680;100169;0.40997143839877864;0.0839161249246029
1687081468945;1687081469045;686762;1530260;1239914;108379;0.4487877876962085;0.08740848155597888
1687081469159;1687081469259;3852834;11652154;26545971;1299849;0.33065422925237686;0.04896596172729941
1687081469444;1687081469544;648366;1551477;1538982;117613;0.4179024245928235;0.07642259623569346
1687081469685;1687081469785;560053;1331618;1306415;88554;0.42058082723423684;0.06778397369901601
1687081469900;1687081470000;1414315;6212425;5419238;406435;0.22765908642760274;0.07499855145686533
1687081470129;1687081470229;667982;3882558;14746853;566436;0.1720468824934489;0.03841063581497693
1687081470346;1687081470446;1420026;6670684;6477622;426959;0.21287562115069458;0.06591292298315647
1687081470570;1687081470670;1415130;6303552;6466375;421675;0.22449723584417167;0.06521041541822119
1687081470816;1687081470916;998441;3049805;7159827;265683;0.327378635683265;0.037107460836693404
1687081471040;1687081471140;1672096;6690869;5654989;435502;0.24990714957952398;0.07701199772448718
1687081471275;1687081471375;1588636;6817877;5084560;440788;0.2330103637833302;0.08669147379517599
1687081471509;1687081471609;4724035;14601258;25853768;982846;0.3235361638017765;0.038015580552900455
1687081471808;1687081471908;8088442;20193951;44348772;2374303;0.40053786403661173;0.05353706298789964
1687081472161;1687081472261;2602034;8757157;17291803;563356;0.2971322770620648;0.032579367229663675
1687081472431;1687081472531;5016584;13067050;15833348;687697;0.3839109822033282;0.04343345450374741
1687081472709;1687081472809;2033586;6057186;6287835;391307;0.3357311464432494;0.06223239000387256
1687081472936;1687081473036;3103156;9693949;14589871;535295;0.3201126806010636;0.03668949506133399
1687081473189;1687081473289;5283075;13619482;15060937;617047;0.3879057221118982;0.040970027296442446
1687081473467;1687081473567;4765998;11909359;16506655;574958;0.40018929650201995;0.034831890531425054
1687081473746;1687081473846;4114110;10886455;12756140;573948;0.3779108993699051;0.04499386177950383
1687081473986;1687081474086;5359539;15877972;36532488;1054194;0.33754556312355255;0.02885634288034256
1687081474290;1687081474390;3882366;12835011;34814829;963440;0.3024824832639411;0.027673265320361046
1687081474574;1687081474674;7552484;18595642;49783148;1409646;0.40614268654989166;0.028315726438191493
1687081474883;1687081474983;2983323;9691830;13611927;433512;0.30781833771331113;0.03184795216724274
1687081475170;1687081475270;2950197;10994899;18448724;813811;0.2683241565020288;0.04411204807443593
1687081475416;1687081475516;5776002;20927728;110794886;2270842;0.2759975664821332;0.020495909892447563
1687081475691;1687081475791;2202300;7149554;12514070;540512;0.30803320039263987;0.04319234269905794
1687081475968;1687081476068;2720025;8859167;15194830;680763;0.30702943064511595;0.04480227814328953
1687081476219;1687081476319;1937964;7073310;19017290;804847;0.27398261916980876;0.04232185553251804
1687081476442;1687081476542;2407815;7765949;14152340;627778;0.3100477481889206;0.04435860076849482
1687081476684;1687081476784;2861717;9043146;20520117;755284;0.3164514871262722;0.03680700261114496
1687081476929;1687081477029;2272844;7579017;12647162;569120;0.2998863836827388;0.04499981893170974
1687081477156;1687081477256;2480811;9246518;13988615;688163;0.2682967793930645;0.049194505674793394
1687081477386;1687081477486;2175496;7728953;11418487;526402;0.2814735708704659;0.046100853817147576
1687081477625;1687081477725;2138834;9036167;13831436;505065;0.2366970420090731;0.03651573126608112
1687081477925;1687081478025;3517510;10152251;7105415;378551;0.3464758702281888;0.053276409611542744
1687081478199;1687081478299;1876621;9956079;17469162;642844;0.1884899667831081;0.036798788631074573
1687081478461;1687081478561;3207646;11799866;13824320;685573;0.27183749374781035;0.049591806323927685
1687081478730;1687081478830;5761604;22292055;39773641;1643056;0.25845997598696036;0.04131017323759723
1687081479025;1687081479125;4662160;12528889;15881072;587691;0.3721128026595175;0.03700575124903407
1687081479347;1687081479447;9833220;21894514;31247909;904267;0.44911798453256374;0.028938480331595948
1687081479674;1687081479774;3212801;10308068;17865450;512625;0.3116782892778744;0.02869365171322301
1687081479952;1687081480052;3292011;10462042;20529225;678901;0.31466237661825486;0.03306997706927563
1687081480247;1687081480347;4158992;12453562;32834666;754937;0.33396003488801035;0.022992071854789083
1687081480534;1687081480634;6897064;14567435;76746025;1907295;0.47345768146554285;0.024852036310675375
1687081480897;1687081480997;2640121;11045319;21331423;797350;0.23902623364703182;0.0373791284341415
1687081481219;1687081481319;2184403;9484632;15852455;704376;0.23030972630250704;0.04443324393603388
1687081481526;1687081481626;2039109;9352019;11962077;586830;0.21803944153663504;0.0490575340720512
1687081481803;1687081481903;2274445;7900929;12448307;547574;0.2878705782573163;0.0439878290276742
1687081482052;1687081482152;4721194;19464832;39282950;1265685;0.24254994854309556;0.03221970345913431
1687081482406;1687081482506;3229286;19162982;61864582;1860286;0.16851688322829922;0.030070291269405167
1687081482803;1687081482903;5996243;24284236;68956288;1699073;0.2469191536435406;0.024639855904076507
1687081483111;1687081483211;7027626;26438338;49400992;1577093;0.26581194324696206;0.03192431844283613
1687081483418;1687081483518;9031382;31658831;68861635;2141272;0.285272125177332;0.031095282590952133
1687081483738;1687081483838;6030027;17288511;21349521;669940;0.3487881055806368;0.031379626737293075
1687081484013;1687081484113;2593975;10977409;15430439;709449;0.23630120732497076;0.04597724018091773
1687081484277;1687081484377;2219140;10695803;9036871;657754;0.20747764333355803;0.07278559138445154
1687081484509;1687081484609;2464476;10263418;9138304;641667;0.24012234520702558;0.07021729633857661
1687081484738;1687081484838;1828973;8940657;7471391;552922;0.20456807592551643;0.07400522874522295
1687081484964;1687081485064;2003607;8135970;17589521;512216;0.24626528858882224;0.029120520109672116
1687081485225;1687081485325;1985018;8278959;7789912;534245;0.23976661800112792;0.06858164764890798
1687081485453;1687081485553;1784817;9804982;19150071;610431;0.18203164472917951;0.03187617424499366
1687081485711;1687081485811;3206946;12460163;32293455;1064916;0.2573759267836223;0.03297621762676059
1687081485971;1687081486071;1480073;14646734;24547006;1231323;0.10105140162987872;0.05016184051122161
1687081486308;1687081486408;1636127;14867782;32957146;1066354;0.11004512979810976;0.032355774981243826
1687081486634;1687081486734;2040330;17735761;33099584;1938409;0.11504045414233988;0.05856294145569926
1687081487004;1687081487104;3339553;18254941;38666965;1540903;0.18293967644157272;0.039850632186932695
1687081487318;1687081487418;3543053;17791223;30491032;1307658;0.199146118285404;0.04288664286600729
1687081487644;1687081487744;4263824;17817741;32551309;1492264;0.23930216518468866;0.04584344058175971
1687081487990;1687081488090;7241528;23891039;45309669;1189079;0.3031064492423289;0.026243383062454065
1687081488322;1687081488422;1899446;14400267;35020591;975728;0.13190352651100148;0.027861551508368318
1687081488644;1687081488744;7249572;21932235;43149186;1333968;0.3305441511090867;0.030915252955177417
1687081488926;1687081489026;3107333;23059892;29440757;1357461;0.13475054436508202;0.046108223372109625
1687081489208;1687081489308;3673935;20065531;47777069;1804642;0.1830968241009919;0.03777213708944766
1687081489484;1687081489584;4226181;20218928;39846253;1712707;0.20902102228169564;0.04298288724914737
1687081489754;1687081489854;5491517;17577329;42772615;1261046;0.31242044795315604;0.02948255560245732
1687081490086;1687081490186;7031153;29546432;99045712;3747920;0.23796961338682113;0.03784030549449733
1687081490393;1687081490493;6691169;22829307;65286700;1721434;0.2930955810441377;0.02636729992479326
1687081490745;1687081490845;8999860;23997206;117388374;1855218;0.3750378273203972;0.015804103394429843
1687081491222;1687081491322;2506331;9132605;11384696;508177;0.27443768782291583;0.04463685284174474
1687081491493;1687081491593;2448832;8095982;9576080;478160;0.3024749807991174;0.04993274909984043
1687081491726;1687081491826;2426957;8313834;13128671;576564;0.2919179045431987;0.043916402505630614
1687081491958;1687081492058;1432780;4312369;4554487;207763;0.3322489332429576;0.04561721221292321
1687081492182;1687081492282;1359610;4058300;4357479;227511;0.3350195894832812;0.05221161134683609
1687081492400;1687081492500;1232901;3906705;5008659;227216;0.3155858965547693;0.04536463752074158
1687081492624;1687081492724;1213222;3796457;4918190;243347;0.31956690145575206;0.049478974988766196
1687081492846;1687081492946;1295332;3867756;5182581;217088;0.3349053042642814;0.0418880090827331
1687081493082;1687081493182;1319902;3984929;6629725;226926;0.33122346721861295;0.03422856905829427
1687081493303;1687081493403;1298971;3723788;4613043;210749;0.3488305456701617;0.04568546185240415
1687081493524;1687081493624;1500801;5653749;5723324;285139;0.265452357364998;0.049820523877383144
1687081493788;1687081493888;3704002;12159166;12401456;594162;0.3046263205881061;0.04791066468324365
1687081494026;1687081494126;1342001;3757793;3988890;215950;0.357124780422977;0.05413786792817049
1687081494251;1687081494351;1438222;3977172;4996581;225010;0.3616192611232303;0.04503279342414343
1687081494490;1687081494590;1322170;4205937;9861006;230222;0.3143580134462309;0.023346705194175928
1687081494746;1687081494846;1452909;4106537;5415845;247095;0.353803947218788;0.04562445934106312
1687081494984;1687081495084;2455369;10247592;18567696;798800;0.23960448464380704;0.04302095424224955
1687081495213;1687081495313;1212002;3565493;4433357;201826;0.33992550258828164;0.04552441862904341
1687081495450;1687081495550;1288654;4012812;12405348;254477;0.32113490489960655;0.020513491439337294
